Epoch,Total_Reward,Threshold_Bonus
1900,6288.603930347184,0
1901,6494.109709462574,0
1902,6579.133139671711,0
1903,5828.366776290487,0
1904,6789.987930719387,0
1905,7592.02985447386,0
1906,7567.098023557106,0
1907,10399.99864611587,0
1908,5986.6680606052805,0
1909,5700.648613384107,0
1910,9462.865465897268,0
1911,10123.191059670122,0
1912,7520.488445465554,0
1913,7911.097171105227,0
1914,5677.566318592256,0
1915,9784.153861664063,0
1916,7369.786577137481,0
1917,6104.049423293859,0
1918,10399.99994791332,0
1919,8709.864091174168,0
1920,7109.228346636762,0
1921,7818.847223215899,0
1922,6696.300946597655,0
1923,7565.219269586374,0
1924,8602.649561128072,0
1925,7078.235506586689,0
1926,5273.283850540274,0
1927,6459.213443248043,0
1928,10399.998434708183,0
1929,10399.998718647963,0
1930,6627.742080229453,0
1931,6459.465184704287,0
1932,7447.7275733460665,0
1933,9773.633613289101,0
1934,10399.994169040063,0
1935,4841.1108160259455,0
1936,7562.569702277753,0
1937,7108.712036461945,0
1938,9714.99202798024,0
1939,5679.778709937779,0
1940,8848.015959500497,0
1941,4842.204727459831,0
1942,10399.997887410906,0
1943,9825.998119728063,0
1944,8341.388481510658,0
1945,7425.636174458891,0
1946,7626.993760098887,0
1947,5609.182323504241,0
1948,9101.640343557376,0
1949,7293.781436233961,0
1950,7568.33990281213,0
1951,8532.89805989996,0
1952,7868.346211269411,0
1953,6238.611556126217,0
1954,8666.702038445235,0
1955,5823.43865013044,0
1956,5690.6222205388585,0
1957,8193.133313351414,0
1958,4916.480638846083,0
1959,5453.214780942252,0
1960,8667.416398434485,0
1961,4639.832854080174,0
1962,10399.996648716962,0
1963,5141.997192449954,0
1964,6903.930994366884,0
1965,7281.015444307383,0
1966,4617.930208161462,0
1967,10399.998973026051,0
1968,6533.134016322468,0
1969,7438.339803238272,0
1970,7407.736524332413,0
1971,10399.998974073524,0
1972,8237.364008660916,0
1973,10399.998334367412,0
1974,5715.347544345406,0
1975,5880.041074105924,0
1976,9381.582534974828,0
1977,7721.258421185664,0
1978,5506.709073040225,0
1979,7916.589971141745,0
1980,10399.99349802814,0
1981,6979.640190249984,0
1982,7316.823630074297,0
1983,8220.560421171895,0
1984,6686.519882188382,0
1985,8903.205602664262,0
1986,4404.006989528145,0
1987,10399.998951620126,0
1988,10393.730526305453,0
1989,5753.82477385419,0
1990,9377.42171058749,0
1991,9812.153899546067,0
1992,7803.423726693259,0
1993,7619.828948991123,0
1994,9548.838505632566,0
1995,7412.554130267693,0
1996,5757.070933595913,0
1997,9472.850468585119,0
1998,6073.830522920251,0
1999,9769.099158625753,0
2000,6970.396678722913,0
2001,5805.169619791297,0
2002,9530.298524155798,0
2003,10399.99914804686,0
2004,7831.941419802237,0
2005,5725.754438382932,0
2006,6412.5228294969,0
2007,5713.665736782385,0
2008,6441.714344194293,0
2009,9229.208990824218,0
2010,8313.405991171592,0
2011,7085.568429938757,0
2012,9251.474907865497,0
2013,9852.685476574423,0
2014,7192.343547929107,0
2015,5855.24409568021,0
2016,7109.277451148518,0
2017,7125.202462820051,0
2018,7774.741566545441,0
2019,5781.423670272564,0
2020,8336.370710356583,0
2021,10399.99333578324,0
2022,7096.594231476847,0
2023,8289.313505657216,0
2024,10177.105563971318,0
2025,7809.226774244668,0
2026,8187.518854647189,0
2027,7308.437588728153,0
2028,10399.993271111269,0
2029,10399.996919673911,0
2030,9545.413520253263,0
2031,8305.171258691134,0
2032,6128.126535993958,0
2033,5097.096725234083,0
2034,9033.12241382081,0
2035,8773.693768192627,0
2036,7864.680541275804,0
2037,8469.665936834948,0
2038,6427.762261979042,0
2039,9585.739835200462,0
2040,7149.108638879961,0
2041,7459.245848311086,0
2042,6084.503812528437,0
2043,8292.171284186716,0
2044,10399.999946012864,0
2045,7593.306956787369,0
2046,10399.995388619962,0
2047,6363.3063218615835,0
2048,9763.641355962985,0
2049,9702.247911431761,0
2050,8548.435090210882,0
2051,8345.840881767326,0
2052,7424.057370310862,0
2053,9229.245649831872,0
2054,8214.261427690919,0
2055,9496.48740939041,0
2056,9744.651583806972,0
2057,9148.52839047183,0
2058,7101.547070414467,0
2059,6859.078241499869,0
2060,7070.204552369746,0
2061,7169.724341826287,0
2062,5197.529692054403,0
2063,8471.662880674816,0
2064,8947.76724671009,0
2065,9441.1582719123,0
2066,8515.25975058734,0
2067,4977.4878195596975,0
2068,10072.638208617222,0
2069,6878.413479725774,0
2070,10399.999947125567,0
2071,6662.83325631943,0
2072,8200.591853825938,0
2073,6916.552024744682,0
2074,10399.998391803758,0
2075,10399.999704420592,0
2076,9266.291200324387,0
2077,7175.9047981587755,0
2078,5747.473002390625,0
2079,5625.51556659374,0
2080,6555.592927491545,0
2081,6887.422930958,0
2082,9150.252737555702,0
2083,8602.28154616463,0
2084,7950.809525879021,0
2085,7929.487298369719,0
2086,9285.032220632984,0
2087,10399.990836125424,0
2088,10399.998944339135,0
2089,9326.524541193317,0
2090,8432.893837660933,0
2091,9551.68285754987,0
2092,10399.99818354162,0
2093,8403.258059859663,0
2094,6885.756574900782,0
2095,10399.996820172983,0
2096,10127.148559268913,0
2097,9808.270085661621,0
2098,5489.949649120217,0
2099,7708.738838335947,0
2100,5830.042097696446,0
2101,8067.233683169237,0
2102,7400.815158852082,0
2103,5807.608539661399,0
2104,9098.611483843733,0
2105,8371.596525781948,0
2106,5897.262319928015,0
2107,5337.862206240493,0
2108,8773.968547267339,0
2109,7459.665506938607,0
2110,6669.355792159958,0
2111,5711.082378338725,0
2112,9734.194815859202,0
2113,10399.999942513794,0
2114,8508.115518201845,0
2115,7135.4430042287695,0
2116,9682.28656702129,0
2117,10399.997024477301,0
2118,6702.294249418612,0
2119,9203.914949537952,0
2120,10399.996066623526,0
2121,8002.718275165628,0
2122,10399.99864810064,0
2123,5673.708246777284,0
2124,5764.560391391538,0
2125,5927.146631790771,0
2126,7499.238271946063,0
2127,8210.326930901489,0
2128,7194.735791763451,0
2129,9428.014720857002,0
2130,10399.993665470573,0
2131,7223.392447256614,0
2132,7291.426220570331,0
2133,5295.563858487568,0
2134,6087.029129125749,0
2135,10399.999943606519,0
2136,6175.567202262435,0
2137,10399.998774772544,0
2138,10399.99966011431,0
2139,4454.523297680417,0
2140,10399.999945886746,0
2141,9092.72266805062,0
2142,6180.679447738188,0
2143,8823.436954529778,0
2144,5660.775335840592,0
2145,7011.983845520229,0
2146,4555.434186769927,0
2147,10399.999208774057,0
2148,7133.651219158093,0
2149,8106.849862684209,0
2150,7232.393564960583,0
2151,9475.979155498208,0
2152,5642.4629765967775,0
2153,4100.976745234137,0
2154,5977.766497530337,0
2155,10399.999944854288,0
2156,7901.193385349086,0
2157,7960.927407430324,0
2158,10399.99820394862,0
2159,5732.6320776178845,0
2160,10399.995679688707,0
2161,5510.292431972322,0
2162,7209.303373309997,0
2163,10399.999550574423,0
2164,8816.535558983382,0
2165,6668.638347812648,0
2166,9705.571518823115,0
2167,7962.841728820735,0
2168,6513.039784415406,0
2169,9252.635839025119,0
2170,7432.76299899775,0
2171,7667.290759672994,0
2172,5249.9130879345,0
2173,7327.792800755063,0
2174,6805.3360745778855,0
2175,10399.996922103584,0
2176,7935.708863466265,0
2177,8843.05794437841,0
2178,8358.70500987678,0
2179,10399.99994612243,0
2180,6469.117275193496,0
2181,5698.0735096731505,0
2182,5593.277601737277,0
2183,9413.609157162788,0
2184,10045.14301052931,0
2185,8223.307398597095,0
2186,6001.272613840663,0
2187,6783.704727624543,0
2188,10399.99751691792,0
2189,8787.199240750324,0
2190,6816.632831146728,0
2191,9267.867942046252,0
2192,9771.330669503443,0
2193,8969.694004100906,0
2194,9643.45251820302,0
2195,6558.007860505999,0
2196,7325.759087281772,0
2197,9367.375972941805,0
2198,7630.132652735664,0
2199,8419.434346060332,0
2200,7972.349891680201,0
2201,9035.945621011611,0
2202,4570.017713418394,0
2203,7573.830516752396,0
2204,10399.999271734092,0
2205,9120.784718827195,0
2206,4690.972411586821,0
2207,6915.030225316697,0
2208,8444.6428636958,0
2209,5733.679461509279,0
2210,7188.661555673749,0
2211,7105.75896505314,0
2212,8819.27615284924,0
2213,7452.669633906213,0
2214,4578.978599196023,0
2215,10399.998534569806,0
2216,10397.465969064377,0
2217,6389.536115075587,0
2218,8384.686386263522,0
2219,9516.524008791846,0
2220,10399.998829453556,0
2221,10399.998665349449,0
2222,9573.48735241053,0
2223,8355.255858843208,0
2224,5931.341023485554,0
2225,6212.162427435165,0
2226,5932.966155376094,0
2227,10399.999946610353,0
2228,7516.649852658151,0
2229,10399.991765241988,0
2230,8122.823390907078,0
2231,7424.117311072406,0
2232,8467.424344475821,0
2233,10053.778666383338,0
2234,6041.766429316836,0
2235,7268.081261356327,0
2236,9509.417382249316,0
2237,7190.663425881097,0
2238,6861.059303894777,0
2239,10399.998197345813,0
2240,6954.765962593147,0
2241,9677.331306745118,0
2242,9711.069020843954,0
2243,9695.934619578757,0
2244,6176.403380032633,0
2245,8328.693466855073,0
2246,10399.999943971883,0
2247,4535.62283175151,0
2248,10399.999942833041,0
2249,8437.472384011264,0
2250,10399.99924327303,0
2251,6319.3157296235595,0
2252,7871.943860599061,0
2253,9035.126354857553,0
2254,6633.488020420102,0
2255,6822.851752242517,0
2256,7923.492314380026,0
2257,10399.99994420534,0
2258,7383.941198133263,0
2259,9146.5394337642,0
2260,7216.838937099668,0
2261,10399.996951561514,0
2262,10399.999946608472,0
2263,6656.2689687147185,0
2264,8037.550947352964,0
2265,7806.71813907989,0
2266,9856.340533051869,0
2267,8704.79044845084,0
2268,10399.993228639974,0
2269,6192.623543784459,0
2270,5328.826455375343,0
2271,10399.993865095234,0
2272,9480.065560650046,0
2273,9649.128302485391,0
2274,10119.70643153965,0
2275,10092.098545894143,0
2276,9750.466696099564,0
2277,7615.795235092847,0
2278,9052.198597671433,0
2279,8750.071264695182,0
2280,9367.687891275607,0
2281,7670.696379151524,0
2282,7371.141013240344,0
2283,6814.043701377319,0
2284,4871.556287810602,0
2285,10399.991766520305,0
2286,9428.232647049243,0
2287,6188.746272295582,0
2288,9411.102159129778,0
2289,6317.508351773733,0
2290,7848.597401050922,0
2291,6439.231505840502,0
2292,6830.896756325008,0
2293,10399.999630061036,0
2294,9081.628103291097,0
2295,5650.964585728225,0
2296,5921.541286840236,0
2297,8186.500745795097,0
2298,7700.73792827177,0
2299,10399.993643978501,0
2300,5928.057059719639,0
2301,5874.858776987838,0
2302,7277.562510998384,0
2303,10399.999314637642,0
2304,7277.150621019015,0
2305,8706.713088041159,0
2306,10399.999945350672,0
2307,10399.997081355068,0
2308,10397.620394776583,0
2309,8459.935070476378,0
2310,5933.926209852851,0
2311,8236.243566148907,0
2312,5147.111208115672,0
2313,10394.74423721573,0
2314,9684.890396157132,0
2315,7129.314190808179,0
2316,6474.050943459133,0
2317,6340.6268061188075,0
2318,6115.480632374242,0
2319,8159.923159465776,0
2320,5495.864022578259,0
2321,8409.776793620831,0
2322,10399.998388391157,0
2323,10399.997429605262,0
2324,6290.818219379278,0
2325,7680.6585443056665,0
2326,8003.197877189538,0
2327,8595.120899745294,0
2328,9096.372533354377,0
2329,7094.894570773362,0
2330,7363.311582944562,0
2331,7951.328490814167,0
2332,8976.662077127892,0
2333,5872.160128872735,0
2334,7501.639311300419,0
2335,8243.006547837254,0
2336,7599.723057978906,0
2337,7772.783063375167,0
2338,9405.010387109947,0
2339,5819.126023488286,0
2340,10397.912643685218,0
2341,8990.468083799478,0
2342,4901.532421464951,0
2343,9368.96212801636,0
2344,5456.269151389538,0
2345,7107.8435165209075,0
2346,8474.188240252532,0
2347,8918.946340239781,0
2348,7927.83341386133,0
2349,6649.973284595855,0
2350,9048.747341789942,0
2351,10399.996186961995,0
2352,7490.384866144345,0
2353,10399.999380675377,0
2354,5893.0891824471,0
2355,7011.9789821510085,0
2356,8231.168334927872,0
2357,7577.634356147681,0
2358,9788.373815211067,0
2359,7556.7594150843015,0
2360,10399.996169208012,0
2361,5935.112827658772,0
2362,6368.263418698609,0
2363,6030.058955248524,0
2364,7017.672491808867,0
2365,9127.211745873681,0
2366,8472.067582700747,0
2367,8672.442121055188,0
2368,9276.398829324049,0
2369,6892.327544168477,0
2370,9400.58515447799,0
2371,6283.6991409692955,0
2372,6500.8442486952845,0
2373,6867.819113542103,0
2374,8577.778442946812,0
2375,7521.831914344189,0
2376,5238.61062808463,0
2377,10399.997482709447,0
2378,5119.684324069928,0
2379,7225.646199706335,0
2380,6274.670886654741,0
2381,5458.553295229527,0
2382,10399.998621397719,0
2383,7742.134624023317,0
2384,9811.930280673301,0
2385,6394.68563708011,0
2386,8102.139172425731,0
2387,7850.412914151975,0
2388,4757.369463227287,0
2389,7014.4917938416,0
2390,10399.998390919396,0
2391,10399.99994680571,0
2392,5057.460108969231,0
2393,6027.64717392522,0
2394,8474.12235560518,0
2395,5562.554896970778,0
2396,9859.394710908235,0
2397,10399.999594583163,0
2398,5840.771901652365,0
2399,5980.545991326639,0
2400,9308.66620851502,0
2401,5205.044519902975,0
2402,10399.999944125482,0
2403,9690.008054721784,0
2404,8328.650174633221,0
2405,6424.3132294857105,0
2406,5977.171086816983,0
2407,7339.0251602474145,0
2408,7009.412760925258,0
2409,8184.282199886945,0
2410,5707.224261884896,0
2411,6992.287986202439,0
2412,9377.35333788797,0
2413,8531.691892279405,0
2414,7552.531434668338,0
2415,7464.440347818975,0
2416,8475.135655335522,0
2417,7599.311040184243,0
2418,6382.536175097977,0
2419,5867.768966849113,0
2420,7462.762576912544,0
2421,6299.612080967079,0
2422,8551.147668923919,0
2423,6136.4533086747415,0
2424,7644.724590773549,0
2425,9493.699612459954,0
2426,9200.610579746608,0
2427,6662.556033267052,0
2428,8367.712307316724,0
2429,6124.255462387021,0
2430,9764.343701352278,0
2431,7023.033624691695,0
2432,7677.230039746828,0
2433,6790.20226852634,0
2434,5736.773680498679,0
2435,5881.615109036024,0
2436,8187.620846691882,0
2437,6363.690212248959,0
2438,8311.432931830632,0
2439,10399.99865564157,0
2440,6390.765802633287,0
2441,5964.786237621836,0
2442,10399.99994571353,0
2443,9399.030757954884,0
2444,6813.984145352887,0
2445,8842.587892649395,0
2446,9784.055896728287,0
2447,10399.999941820062,0
2448,10399.997688206144,0
2449,6919.563633618754,0
2450,4393.269071840477,0
2451,8472.27680719314,0
2452,8749.450209750812,0
2453,4503.646766952682,0
2454,10029.436973774966,0
2455,7220.829541171911,0
2456,7326.698749103373,0
2457,4165.991091726529,0
2458,5636.615152394137,0
2459,6004.41727761824,0
2460,5388.671178642354,0
2461,7409.650089216869,0
2462,6729.318493541891,0
2463,10399.999093269053,0
2464,9115.30000919302,0
2465,10399.999945582753,0
2466,8032.62044269079,0
2467,6575.401770274335,0
2468,10399.999412910163,0
2469,7551.483404491816,0
2470,9405.429126354376,0
2471,7396.355252125859,0
2472,9501.792838834801,0
2473,6212.258309239522,0
2474,6576.650417104758,0
2475,8347.35014851396,0
2476,10113.349701288447,0
2477,6256.513541661624,0
2478,8666.629050197515,0
2479,9747.882855811995,0
2480,8643.470801811278,0
2481,8182.3486320774855,0
2482,9269.124237748967,0
2483,10397.178654942116,0
2484,10050.343686037484,0
2485,8903.252415046672,0
2486,9423.192060647363,0
2487,5280.502287862017,0
2488,7394.796299154106,0
2489,10399.999946843745,0
2490,7676.628767466582,0
2491,6191.317020417294,0
2492,9705.007090427762,0
2493,6410.378194719456,0
2494,7334.484307224644,0
2495,6195.924527279935,0
2496,5469.640660873723,0
2497,10399.995195906891,0
2498,7715.219510839996,0
2499,10399.999947542852,0
2500,10399.999945860247,0
2501,9757.700819270836,0
2502,7495.185285219857,0
2503,6254.685258288104,0
2504,9220.097907652753,0
2505,8681.87826338499,0
2506,4417.322505646643,0
2507,9711.298419996594,0
2508,7835.565944628982,0
2509,9125.92570847735,0
2510,10399.997370045645,0
2511,10399.998683397496,0
2512,7687.000497696286,0
2513,9192.085705644065,0
2514,10399.998071739989,0
2515,9114.333332484955,0
2516,8686.784310481464,0
2517,5551.728358064749,0
2518,8235.302612373871,0
2519,8716.862759734264,0
2520,5471.34100254686,0
2521,6987.636121598976,0
2522,10394.846529303455,0
2523,10399.999945455036,0
2524,6047.3966932094645,0
2525,10077.452764976382,0
2526,8655.510901685035,0
2527,4596.742420306415,0
2528,5748.9231163294935,0
2529,6059.335652450384,0
2530,8880.70437975793,0
2531,6788.751656620483,0
2532,10399.999945244688,0
2533,10399.999946577675,0
2534,10399.998881053007,0
2535,10399.998293492394,0
2536,9090.93528902024,0
2537,10399.998952566548,0
2538,6112.977109890615,0
2539,7377.803370257039,0
2540,5588.34904009366,0
2541,10399.99994500428,0
2542,9740.424454848548,0
2543,7590.36699512075,0
2544,7758.80517695942,0
2545,10128.637545527894,0
2546,4674.4625828416765,0
2547,7851.06869476016,0
2548,10399.998391541572,0
2549,8402.765195815186,0
2550,9360.32199977163,0
2551,9205.652115459729,0
2552,7007.584043997951,0
2553,7618.274163817283,0
2554,8728.899045566188,0
2555,8805.45002284532,0
2556,4371.243694927032,0
2557,5404.125988257606,0
2558,5315.190883531893,0
2559,7608.176577858198,0
2560,10399.999246638761,0
2561,6863.806622606238,0
2562,5390.400666174861,0
2563,8109.042600604894,0
2564,7241.5448034988,0
2565,6391.306053815077,0
2566,8083.046678907627,0
2567,6471.67911649994,0
2568,6888.582801291262,0
2569,9113.261683446644,0
2570,7387.2421922381845,0
2571,8969.170173419796,0
2572,10399.999493729274,0
2573,5313.145956543839,0
2574,6984.869827943697,0
2575,10399.998886368376,0
2576,9868.56547947992,0
2577,6451.991461428038,0
2578,8818.443217102049,0
2579,6865.172654804527,0
2580,4567.27609546112,0
2581,8859.926212272152,0
2582,10399.999945823138,0
2583,8464.446383543873,0
2584,6262.545349306544,0
2585,6351.135927926047,0
2586,7307.023173256725,0
2587,6287.130545003513,0
2588,6325.109674217132,0
2589,5361.172239739723,0
2590,8065.910293748537,0
2591,7084.567692083646,0
2592,8461.936193333846,0
2593,5779.31426040949,0
2594,5703.465400140863,0
2595,7578.686722303334,0
2596,7849.094231903549,0
2597,8542.868438123573,0
2598,5684.359352773228,0
2599,8283.212183169295,0
2600,6119.162683893801,0
2601,8199.045195465535,0
2602,6478.276175149404,0
2603,5528.959612607733,0
2604,5989.97940879652,0
2605,5722.156916539492,0
2606,5044.059721293541,0
2607,6307.560262974386,0
2608,6756.430398943616,0
2609,6089.432177039902,0
2610,8840.684138836967,0
2611,7088.819393713349,0
2612,6528.459087136731,0
2613,8039.46517072855,0
2614,7352.420973491434,0
2615,10399.999113592508,0
2616,10399.999945079577,0
2617,6367.582826389239,0
2618,5113.786709909494,0
2619,7528.875192194681,0
2620,10399.997906286957,0
2621,6364.617828616804,0
2622,8158.8793445000965,0
2623,6581.298052360021,0
2624,7097.728296324256,0
2625,6702.398543104451,0
2626,7647.804656453369,0
2627,7590.695862858705,0
2628,7593.800169989704,0
2629,7496.028327982136,0
2630,5541.674649144524,0
2631,7307.258639117206,0
2632,7803.006365583373,0
2633,9121.535461779673,0
2634,8850.572070484679,0
2635,4758.860028547733,0
2636,5385.6560256782,0
2637,7839.983573756367,0
2638,6868.4939657124505,0
2639,6986.7692816129675,0
2640,7203.190018374098,0
2641,6459.184267812698,0
2642,5369.720354534023,0
2643,9653.950137435359,0
2644,4576.387070440274,0
2645,7763.945886864414,0
2646,7114.060094961447,0
2647,10399.999549702563,0
2648,10399.99948360782,0
2649,8547.647074017861,0
2650,7428.987846967911,0
2651,4888.753571704241,0
2652,8251.68122123534,0
2653,8283.585020747363,0
2654,7408.60761108726,0
2655,4742.376811308348,0
2656,7250.171126132504,0
2657,6772.801121549226,0
2658,10394.870932283222,0
2659,10399.998768409487,0
2660,8344.155830510304,0
2661,8183.199361904032,0
2662,10399.99994572156,0
2663,6688.852817025658,0
2664,4874.346064185767,0
2665,6254.051736194021,0
2666,5873.189757678908,0
2667,6417.012585001588,0
2668,5790.5756208442945,0
2669,6038.520865987416,0
2670,5878.096625389403,0
2671,8041.600066758295,0
2672,8690.29976851737,0
2673,9041.90990429123,0
2674,10399.99888007954,0
2675,5747.545294573557,0
2676,10399.999945675045,0
2677,7085.3603856470245,0
2678,5791.662473163627,0
2679,10399.999947577364,0
2680,8440.935593353672,0
2681,10399.99816699928,0
2682,7540.0210209591305,0
2683,5209.317065027757,0
2684,8026.147698338684,0
2685,10399.99994789765,0
2686,10399.999331852196,0
2687,7092.5390327468285,0
2688,6571.787222510551,0
2689,10399.99921462117,0
2690,4144.9901492652,0
2691,8612.730359112484,0
2692,7536.576806712602,0
2693,6391.179490220824,0
2694,7536.813713425444,0
2695,6225.048372565847,0
2696,10399.997638821313,0
2697,6868.6851128891585,0
2698,8598.076351331845,0
2699,6088.602536093707,0
2700,5478.18413647367,0
2701,9707.717449695734,0
2702,6371.433636530081,0
2703,9177.916496596727,0
2704,6973.038824321781,0
2705,6505.38747712506,0
2706,10399.999946374537,0
2707,5219.415156987291,0
2708,8446.403147973415,0
2709,7069.274637573311,0
2710,8799.04663073951,0
2711,8874.124353641499,0
2712,7620.711586582752,0
2713,6351.042876439733,0
2714,6345.338462216871,0
2715,4758.648626624502,0
2716,10399.999946674016,0
2717,8733.104880671017,0
2718,10124.690083062247,0
2719,8908.226524067362,0
2720,7393.249401757623,0
2721,10092.138734091362,0
2722,8651.01667891356,0
2723,5247.348744847505,0
2724,8409.083562729953,0
2725,8126.906519926815,0
2726,7120.7709181144355,0
2727,6387.374957091579,0
2728,9617.238536075572,0
2729,4196.747250123697,0
2730,5527.78669220374,0
2731,7578.145322207473,0
2732,6772.008677787583,0
2733,10399.991782682053,0
2734,7205.8362141745565,0
2735,7856.097763708979,0
2736,10399.994761467113,0
2737,7773.619931996705,0
2738,10399.999776153018,0
2739,6338.596831499397,0
2740,4960.285374041701,0
2741,5685.518059680694,0
2742,5378.647970206368,0
2743,7670.667181308957,0
2744,9342.949018492069,0
2745,7557.996310873773,0
2746,5962.18100039329,0
2747,4856.609774175184,0
2748,10399.999643370402,0
2749,10399.999944204397,0
2750,10064.988189221025,0
2751,6415.194136296825,0
2752,8446.952338218569,0
2753,9154.3195685473,0
2754,9365.12587570329,0
2755,6940.48571735836,0
2756,6218.7038106312,0
2757,7288.2168550372835,0
2758,7894.59542104148,0
2759,9388.451936973903,0
2760,10399.998895977385,0
2761,8366.673268350498,0
2762,6416.893574884414,0
2763,7260.870480046243,0
2764,8169.413149199257,0
2765,7288.486751360485,0
2766,9270.45900415477,0
2767,9329.487606981784,0
2768,10074.445786008177,0
2769,6083.638211319322,0
2770,6099.432901637141,0
2771,6623.559643290723,0
2772,6551.243786792543,0
2773,5971.743704264323,0
2774,5308.075665566227,0
2775,10399.99894228295,0
2776,8926.9001260676,0
2777,6764.171115259695,0
2778,6219.773864777158,0
2779,7420.777697327926,0
2780,7177.862827185018,0
2781,7883.551021070247,0
2782,7365.215382739817,0
2783,7299.600200827874,0
2784,7641.415976466022,0
2785,7800.104287219912,0
2786,10399.999946124466,0
2787,8386.484287246321,0
2788,4476.2791356019325,0
2789,5540.595477017428,0
2790,8998.054338205691,0
2791,5324.161313573688,0
2792,10399.997844287367,0
2793,9760.794411034878,0
2794,6921.030810785594,0
2795,5829.842319056304,0
2796,8664.900488128818,0
2797,10399.999948055043,0
2798,7645.066964514545,0
2799,7629.041465956767,0
2800,10399.999946650758,0
2801,8726.537245754207,0
2802,5057.1955917259065,0
2803,9442.155975169566,0
2804,7279.21237404213,0
2805,6452.167511083543,0
2806,8166.072207318723,0
2807,10065.08384952054,0
2808,10399.999945234695,0
2809,8349.477616832362,0
2810,7761.712801570083,0
2811,9158.663123442357,0
2812,6122.055665964215,0
2813,6438.417297082691,0
2814,9714.258570016525,0
2815,8083.498773092426,0
2816,8873.001792782274,0
2817,7110.211498857029,0
2818,7158.389750621935,0
2819,6636.060899128743,0
2820,9817.880282300812,0
2821,7439.163518502475,0
2822,7441.902017180343,0
2823,6895.724743704265,0
2824,7278.668631531683,0
2825,8153.855733334065,0
2826,10399.999946921216,0
2827,6128.953958012085,0
2828,8697.486556989861,0
2829,8210.835946058565,0
2830,4519.800122880643,0
2831,6886.48257679713,0
2832,6631.848867263931,0
2833,7691.640704691115,0
2834,5823.209712165525,0
2835,8476.730120527236,0
2836,6829.794141164182,0
2837,10399.999945899803,0
2838,8157.859001634201,0
2839,8508.888808755035,0
2840,6762.7829490827535,0
2841,7505.616682695375,0
2842,10399.999470497698,0
2843,7127.039372615017,0
2844,10399.999944953563,0
2845,6951.059275537496,0
2846,9107.901726356593,0
2847,5490.148031874326,0
2848,10399.999945346972,0
2849,7261.947378761055,0
2850,10399.999319132914,0
2851,5186.958993528854,0
2852,7629.4310097475,0
2853,8457.809616075383,0
2854,10399.99738987974,0
2855,4811.1121112923665,0
2856,8243.357568193425,0
2857,6696.980474498771,0
2858,4972.722793230736,0
2859,8743.590809545587,0
2860,6061.834257121017,0
2861,7339.826709858089,0
2862,5875.267630542792,0
2863,10399.997739063527,0
2864,7067.200961176901,0
2865,8210.739013715272,0
2866,10399.997664740242,0
2867,7054.744838823475,0
2868,6998.5667097711985,0
2869,8252.908487155075,0
2870,10399.999946434018,0
2871,5402.11619469106,0
2872,7958.345558792865,0
2873,10399.997110429353,0
2874,6114.124151679385,0
2875,5243.704720059349,0
2876,8581.60549039553,0
2877,10399.998317034582,0
2878,7738.570048181576,0
2879,8096.454255768201,0
2880,8028.956048587997,0
2881,7698.28053478606,0
2882,7306.925109169172,0
2883,6000.819604607688,0
2884,7837.569972583006,0
2885,7255.176138424261,0
2886,6764.37503841715,0
2887,9289.376665421078,0
2888,5892.6871090851055,0
2889,4890.005501430516,0
2890,6744.520364568593,0
2891,7640.441898694998,0
2892,8298.438279813288,0
2893,7320.82901968618,0
2894,5047.755754791788,0
2895,10079.543098644426,0
2896,6332.563857337949,0
2897,5539.2954667030135,0
2898,5980.285434490139,0
2899,5169.819294962789,0
2900,6289.125456895886,0
2901,6494.738590768502,0
2902,6579.8186997310595,0
2903,5830.390463373431,0
2904,6790.8359782181615,0
2905,7592.4094958764035,0
2906,7567.975051115594,0
2907,10399.99864611587,0
2908,6017.655799229368,0
2909,5682.743942004247,0
2910,9463.110952595012,0
2911,10123.194013885888,0
2912,7520.632796821549,0
2913,7911.277690495241,0
2914,5642.719436718713,0
2915,9784.33832077703,0
2916,7412.421189837326,0
2917,6104.601944734918,0
2918,10399.99994791332,0
2919,8710.095257249333,0
2920,7110.201606860246,0
2921,7819.616311879973,0
2922,6696.7135318262,0
2923,7565.778920386447,0
2924,8603.51061563088,0
2925,7078.795253697275,0
2926,5299.589224499722,0
2927,6460.270582046962,0
2928,10399.998434708183,0
2929,10399.998718647963,0
2930,6616.664506259583,0
2931,6460.322521288764,0
2932,7448.517236802432,0
2933,9773.633950995116,0
2934,10399.994169040063,0
2935,4896.668481008094,0
2936,7563.473316289864,0
2937,7109.2845036890785,0
2938,9715.259860180244,0
2939,5680.538970603442,0
2940,8848.28609465492,0
2941,4843.96407192742,0
2942,10399.997887410906,0
2943,9826.029847138543,0
2944,8341.793752856762,0
2945,7425.960610894414,0
2946,7650.957803946947,0
2947,5656.580825840614,0
2948,9101.963381446512,0
2949,7331.281550521557,0
2950,7569.164100202366,0
2951,8533.26723925067,0
2952,7868.957209481901,0
2953,6255.999592179605,0
2954,8667.23246860735,0
2955,5811.402784411301,0
2956,5692.79437465298,0
2957,8193.850040249134,0
2958,4979.507379330011,0
2959,5450.949432579172,0
2960,8667.751600516855,0
2961,4658.878020245076,0
2962,10399.996648716962,0
2963,5174.664558082383,0
2964,6904.574129647767,0
2965,7281.415009877626,0
2966,4658.660929292251,0
2967,10399.998973026051,0
2968,6533.505975418608,0
2969,7497.95781614435,0
2970,7408.654644561697,0
